gstin,due_date,actual_filing_date,turnover
29ABCDE1542Z2,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,50461.167522321586
29ABCDE1543Z3,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,33785.67031709987
29ABCDE1545Z5,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,64254.11371569257
29ABCDE1547Z7,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,50683.30130174018
29ABCDE1549Z9,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,753440.2421260986
29ABCDE1550Z0,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,34262.28509658153
29ABCDE1551Z1,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,58331.74766927577
29ABCDE1554Z4,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,27368.003876699626
29ABCDE1557Z7,2024-01-31 23:59:59.999999,2024-02-18 23:59:59.999999,157133.3144815338
29ABCDE1562Z2,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,47406.84650470028
29ABCDE1563Z3,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,295903.7791107127
29ABCDE1564Z4,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,151060.92801736118
29ABCDE1565Z5,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,150679.68580448953
29ABCDE1567Z7,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,455245.6264103742
29ABCDE1568Z8,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,101351.21840798898
29ABCDE1570Z0,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,272027.42658124014
29ABCDE1572Z2,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,60583.47960062591
29ABCDE1574Z4,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,75435.28731450139
29ABCDE1578Z8,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,659099.2118278792
29ABCDE1579Z9,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,257782.55126615503
29ABCDE1582Z2,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,43550.98038922942
29ABCDE1585Z5,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,570100.8972331396
29ABCDE1587Z7,2024-01-31 23:59:59.999999,2024-02-10 23:59:59.999999,75124.39756008124
29ABCDE1588Z8,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,40631.65279423818
29ABCDE1590Z0,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,55825.25471279487
29ABCDE1593Z3,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,79756.7016012144
29ABCDE1594Z4,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,39275.98012258782
29ABCDE1595Z5,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,40420.76621322221
29ABCDE1597Z7,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,129868.0349419799
29ABCDE1598Z8,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,132792.47574566343
29ABCDE1602Z2,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,318825.59745961486
29ABCDE1606Z6,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,145806.30918704363
29ABCDE1608Z8,2024-01-31 23:59:59.999999,2024-02-26 23:59:59.999999,32141.92308094656
29ABCDE1610Z0,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,72332.66538840263
29ABCDE1611Z1,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,436367.9292039809
29ABCDE1615Z5,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,112582.61053109339
29ABCDE1617Z7,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,48194.87129848512
29ABCDE1624Z4,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,30327.23051166137
29ABCDE1626Z6,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,63981.60363382327
29ABCDE1630Z0,2024-01-31 23:59:59.999999,2024-02-05 23:59:59.999999,125640.62423039162
29ABCDE1632Z2,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,136999.0761598867
29ABCDE1633Z3,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,291646.10434996535
29ABCDE1636Z6,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,74818.35785354122
29ABCDE1637Z7,2024-01-31 23:59:59.999999,2024-02-02 23:59:59.999999,169725.91334991678
29ABCDE1641Z1,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,84631.37090208927
29ABCDE1642Z2,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,31916.451368377304
29ABCDE1643Z3,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,145882.93123523428
29ABCDE1647Z7,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,48949.15681106054
29ABCDE1648Z8,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,68315.41942312491
29ABCDE1652Z2,2024-01-31 23:59:59.999999,2024-02-08 23:59:59.999999,58774.30174688771
29ABCDE1653Z3,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,72880.25964353557
29ABCDE1654Z4,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,775795.0598648749
29ABCDE1658Z8,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,124649.71226867696
29ABCDE1660Z0,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,250724.30107875055
29ABCDE1670Z0,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,61705.86480580922
29ABCDE1672Z2,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,49777.58778292954
29ABCDE1674Z4,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,1114750.1371871065
29ABCDE1680Z0,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,28199.046929350774
29ABCDE1683Z3,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,558840.403936416
29ABCDE1684Z4,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,496421.60540461296
29ABCDE1685Z5,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,49185.12244051013
29ABCDE1688Z8,2024-01-31 23:59:59.999999,2024-02-21 23:59:59.999999,354615.6699079147
29ABCDE1692Z2,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,82202.1456124552
29ABCDE1694Z4,2024-01-31 23:59:59.999999,2024-01-31 23:59:59.999999,294811.94952945196
29ABCDE1002Z2,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,48658.09868864276
29ABCDE1003Z3,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,449723.11292005563
29ABCDE1008Z8,2024-02-29 23:59:59.999999,2024-03-21 23:59:59.999999,41564.493084473
29ABCDE1010Z0,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,269425.39199046156
29ABCDE1012Z2,2024-02-29 23:59:59.999999,2024-03-23 23:59:59.999999,131543.3666263531
29ABCDE1017Z7,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,52991.21790115743
29ABCDE1019Z9,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,246721.5275567901
29ABCDE1020Z0,2024-02-29 23:59:59.999999,2024-03-07 23:59:59.999999,65994.88366317019
29ABCDE1021Z1,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,30337.40633677477
29ABCDE1025Z5,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,54367.46478434163
29ABCDE1028Z8,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,38135.49461747264
29ABCDE1029Z9,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,118490.58365049823
29ABCDE1030Z0,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,64726.14857586087
29ABCDE1033Z3,2024-02-29 23:59:59.999999,2024-03-08 23:59:59.999999,41834.67424531456
29ABCDE1034Z4,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,50150.49469556386
29ABCDE1035Z5,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,117692.07784122702
29ABCDE1037Z7,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,78576.86582751162
29ABCDE1039Z9,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,43136.33766992441
29ABCDE1040Z0,2024-02-29 23:59:59.999999,2024-03-05 23:59:59.999999,76107.17920859151
29ABCDE1041Z1,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,89557.13267114498
29ABCDE1043Z3,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,63644.21885666396
29ABCDE1044Z4,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,84455.55957033977
29ABCDE1045Z5,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,94016.24485789864
29ABCDE1046Z6,2024-02-29 23:59:59.999999,2024-03-04 23:59:59.999999,27576.417791269174
29ABCDE1047Z7,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,73315.0056934768
29ABCDE1049Z9,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,126025.57587354444
29ABCDE1050Z0,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,30649.54423276709
29ABCDE1051Z1,2024-02-29 23:59:59.999999,2024-03-03 23:59:59.999999,46297.59758993573
29ABCDE1053Z3,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,48614.124769336224
29ABCDE1054Z4,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,185604.6255190492
29ABCDE1055Z5,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,64415.515796178515
29ABCDE1056Z6,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,62099.33872906628
29ABCDE1057Z7,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,517727.3766628917
29ABCDE1059Z9,2024-02-29 23:59:59.999999,2024-03-24 23:59:59.999999,37716.97806952145
29ABCDE1060Z0,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,114166.43182243759
29ABCDE1061Z1,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,38325.694253620066
29ABCDE1062Z2,2024-02-29 23:59:59.999999,2024-03-10 23:59:59.999999,48748.41315507466
29ABCDE1066Z6,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,32245.993294439206
29ABCDE1068Z8,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,65311.806547559354
29ABCDE1069Z9,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,119563.376908773
29ABCDE1071Z1,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,163224.30758988135
29ABCDE1073Z3,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,257288.474581862
29ABCDE1074Z4,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,63021.733234981904
29ABCDE1076Z6,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,124281.84112704304
29ABCDE1080Z0,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,48802.504952364055
29ABCDE1082Z2,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,46467.280483035414
29ABCDE1083Z3,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,161645.03751355817
29ABCDE1084Z4,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,448828.1115350849
29ABCDE1089Z9,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,111819.99918773591
29ABCDE1090Z0,2024-02-29 23:59:59.999999,2024-03-16 23:59:59.999999,69366.5565887327
29ABCDE1093Z3,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,39550.24973857905
29ABCDE1096Z6,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,44252.52697921727
29ABCDE1098Z8,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,260329.44147432264
29ABCDE1099Z9,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,446014.8251533544
29ABCDE1100Z0,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,296324.4256488952
29ABCDE1102Z2,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,715663.8187690099
29ABCDE1103Z3,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,251937.8573777117
29ABCDE1110Z0,2024-02-29 23:59:59.999999,2024-03-13 23:59:59.999999,45777.84520591669
29ABCDE1112Z2,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,349868.5471857055
29ABCDE1113Z3,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,230251.08539682243
29ABCDE1115Z5,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,579389.801684696
29ABCDE1117Z7,2024-02-29 23:59:59.999999,2024-03-13 23:59:59.999999,157800.00720646957
29ABCDE1119Z9,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,65866.67852125179
29ABCDE1121Z1,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,206552.86243630774
29ABCDE1122Z2,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,38563.21962860103
29ABCDE1123Z3,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,91214.40000475297
29ABCDE1125Z5,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,51938.60132977501
29ABCDE1128Z8,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,413003.3108775268
29ABCDE1130Z0,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,230770.82809444558
29ABCDE1131Z1,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,136498.93247731184
29ABCDE1135Z5,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,97023.03163790997
29ABCDE1137Z7,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,186591.23991000507
29ABCDE1140Z0,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,101739.48514792412
29ABCDE1141Z1,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,130498.0823703716
29ABCDE1143Z3,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,69885.6344558697
29ABCDE1144Z4,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,44993.642793709325
29ABCDE1146Z6,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,61244.11311388176
29ABCDE1147Z7,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,278107.0518272167
29ABCDE1149Z9,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,329103.8824318031
29ABCDE1153Z3,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,183883.89140279463
29ABCDE1154Z4,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,39079.43661264097
29ABCDE1157Z7,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,495008.27347712545
29ABCDE1160Z0,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,139854.44507288383
29ABCDE1166Z6,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,725298.2330179772
29ABCDE1167Z7,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,279651.12510254903
29ABCDE1171Z1,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,57734.69065651304
29ABCDE1172Z2,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,799876.6696051878
29ABCDE1174Z4,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,208760.8320092628
29ABCDE1176Z6,2024-02-29 23:59:59.999999,2024-03-16 23:59:59.999999,27640.310345141297
29ABCDE1177Z7,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,44825.19692122505
29ABCDE1178Z8,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,168831.2113508587
29ABCDE1181Z1,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,198782.95572164893
29ABCDE1182Z2,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,375886.0981284756
29ABCDE1184Z4,2024-02-29 23:59:59.999999,2024-03-24 23:59:59.999999,50898.16475430872
29ABCDE1186Z6,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,28184.012490693338
29ABCDE1187Z7,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,58971.95358210818
29ABCDE1188Z8,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,33032.582865917655
29ABCDE1190Z0,2024-02-29 23:59:59.999999,2024-03-03 23:59:59.999999,71014.65019479906
29ABCDE1192Z2,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,65576.46435337182
29ABCDE1193Z3,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,62080.203889521035
29ABCDE1194Z4,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,111857.96603807187
29ABCDE1195Z5,2024-02-29 23:59:59.999999,2024-03-04 23:59:59.999999,222360.70513562937
29ABCDE1196Z6,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,103734.11955538839
29ABCDE1197Z7,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,49925.32460090689
29ABCDE1198Z8,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,37227.205651697186
29ABCDE1201Z1,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,88917.95680978548
29ABCDE1202Z2,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,31601.911982859467
29ABCDE1204Z4,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,512393.15549148445
29ABCDE1206Z6,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,45184.96490607822
29ABCDE1207Z7,2024-02-29 23:59:59.999999,2024-03-17 23:59:59.999999,41789.350829864954
29ABCDE1208Z8,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,59043.66468787343
29ABCDE1209Z9,2024-02-29 23:59:59.999999,2024-03-17 23:59:59.999999,52401.56091648235
29ABCDE1210Z0,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,112218.41804761453
29ABCDE1212Z2,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,377312.32841223606
29ABCDE1214Z4,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,171828.026822806
29ABCDE1216Z6,2024-02-29 23:59:59.999999,2024-03-14 23:59:59.999999,56948.16145216769
29ABCDE1217Z7,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,66633.19141651083
29ABCDE1219Z9,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,248394.4772900311
29ABCDE1223Z3,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,140645.7244320816
29ABCDE1224Z4,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,30114.63602369909
29ABCDE1231Z1,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,43421.09381915766
29ABCDE1233Z3,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,207139.0651574285
29ABCDE1238Z8,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,491064.6963062655
29ABCDE1239Z9,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,46101.8711931945
29ABCDE1240Z0,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,37689.51927059289
29ABCDE1241Z1,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,168183.96773676504
29ABCDE1243Z3,2024-02-29 23:59:59.999999,2024-03-08 23:59:59.999999,37100.861015061535
29ABCDE1245Z5,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,34133.056772439864
29ABCDE1246Z6,2024-02-29 23:59:59.999999,2024-03-07 23:59:59.999999,301262.6663878476
29ABCDE1247Z7,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,329684.7349608655
29ABCDE1251Z1,2024-02-29 23:59:59.999999,2024-03-03 23:59:59.999999,35126.408118205676
29ABCDE1252Z2,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,61524.27321093595
29ABCDE1255Z5,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,316674.5925350988
29ABCDE1257Z7,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,49852.59994509922
29ABCDE1258Z8,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,51768.91245951178
29ABCDE1260Z0,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,230558.42788183622
29ABCDE1261Z1,2024-02-29 23:59:59.999999,2024-03-13 23:59:59.999999,69571.18443429572
29ABCDE1264Z4,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,598569.9163513938
29ABCDE1265Z5,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,70492.93109863246
29ABCDE1270Z0,2024-02-29 23:59:59.999999,2024-03-08 23:59:59.999999,46040.48804405001
29ABCDE1273Z3,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,515656.3422313291
29ABCDE1275Z5,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,144481.23894352326
29ABCDE1277Z7,2024-02-29 23:59:59.999999,2024-03-07 23:59:59.999999,46088.682766955055
29ABCDE1279Z9,2024-02-29 23:59:59.999999,2024-03-16 23:59:59.999999,39290.968586571864
29ABCDE1280Z0,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,383073.6036897604
29ABCDE1281Z1,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,228207.0528415652
29ABCDE1283Z3,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,47398.242799261396
29ABCDE1284Z4,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,27821.623767479312
29ABCDE1285Z5,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,301929.5652588761
29ABCDE1286Z6,2024-02-29 23:59:59.999999,2024-03-18 23:59:59.999999,25170.200417456403
29ABCDE1287Z7,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,49157.279852472486
29ABCDE1289Z9,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,126054.53325527735
29ABCDE1290Z0,2024-02-29 23:59:59.999999,2024-03-23 23:59:59.999999,92880.37177320506
29ABCDE1291Z1,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,70181.56294251748
29ABCDE1293Z3,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,52038.96985196389
29ABCDE1294Z4,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,588981.8265274398
29ABCDE1296Z6,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,197465.0609262294
29ABCDE1297Z7,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,55916.36519666333
29ABCDE1298Z8,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,500811.11305622815
29ABCDE1299Z9,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,30411.272883793765
29ABCDE1304Z4,2024-02-29 23:59:59.999999,2024-03-25 23:59:59.999999,261496.94121558676
29ABCDE1305Z5,2024-02-29 23:59:59.999999,2024-03-23 23:59:59.999999,32479.793162814854
29ABCDE1306Z6,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,513549.7670594043
29ABCDE1308Z8,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,185295.35693894594
29ABCDE1310Z0,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,156691.431066351
29ABCDE1316Z6,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,170878.0594419985
29ABCDE1317Z7,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,169704.71998054677
29ABCDE1319Z9,2024-02-29 23:59:59.999999,2024-03-13 23:59:59.999999,18847.52584753759
29ABCDE1322Z2,2024-02-29 23:59:59.999999,2024-03-13 23:59:59.999999,351753.5573160487
29ABCDE1326Z6,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,294233.108783609
29ABCDE1327Z7,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,42233.425244711274
29ABCDE1328Z8,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,324128.48876139324
29ABCDE1330Z0,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,169928.8215562914
29ABCDE1331Z1,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,99632.79263564305
29ABCDE1335Z5,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,128904.21521072679
29ABCDE1336Z6,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,53286.56864278925
29ABCDE1348Z8,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,191745.53604577764
29ABCDE1350Z0,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,165487.56071912128
29ABCDE1351Z1,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,61213.48960303769
29ABCDE1352Z2,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,47766.752671829476
29ABCDE1355Z5,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,176400.84268537827
29ABCDE1356Z6,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,302265.1164896567
29ABCDE1362Z2,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,56020.851514339236
29ABCDE1363Z3,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,214868.1407652164
29ABCDE1365Z5,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,267114.24412466364
29ABCDE1368Z8,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,121131.54775095724
29ABCDE1369Z9,2024-02-29 23:59:59.999999,2024-03-22 23:59:59.999999,61223.448018523464
29ABCDE1371Z1,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,179025.66794613283
29ABCDE1372Z2,2024-02-29 23:59:59.999999,2024-02-29 23:59:59.999999,32855.51747082252
